id,k16_cluster
1QxlcE74pQDtJXSKb10elY,7
3sP3c86WFjOzHHnbhhZcLA,6
12PNcnMsjsZ3eHm62t8hiy,4
28IEbk5a7twNTbUEvWslUb,2
3GpbwCm3YxiWDvy29Uo3vP,6
3bC1ahPIYt1btJzSSEyyrF,0
5f22DmcDGpsaG5RbUzVRow,0
6KM6693N1wVvz6tDviEF4F,2
63pQm5g0IXLckrv9X3KEyX,6
6Hf8xuBqZsrNTBgW8wL8NZ,0
6urcncCIJjypIdKCDqZT82,0
4fINc8dnfcz7AdhFYVA4i7,3
7xkQdy0cy5ymoWT7nedvLz,6
6St9lR6dhV2tpCNVz7qfrS,2
6OEolOOk9Gh9bqkdpfIOl0,6
2fTsFCKRFQ5M0igJgabnLA,4
2NKY9RrB1TVmCJBW8XaNqG,2
5ZCZeU7KPU3RuMeozaVGg5,6
5ghx3HRV0ZUiWWJoSALyZT,3
71SvEDmsOwIWw1IozsZoMA,4
1iCHl2R7xoEsh7CvYe5Ej0,7
6aNMGfwdGyELNGCuqs5ldU,7
190jyVPHYjAqEaOGmMzdyk,0
0O45fw2L5vsWpdsOdXwNAR,2
55qBw1900pZKfXJ6Q9A2Lc,6
5JLv62qFIS1DR3zGEcApRt,4
36ux3YuUsGTWPT8fXclS45,0
0iGckQFyv6svOfAbAY9aWJ,6
4mVOwzuPKrMb4CDVe9Q4Hs,14
5uOUxoxEMZQo0cFT9YWFdi,0
74tLlkN3rgVzRqQJgPfink,5
0HPD5WQqrq7wPWR7P7Dw1i,2
3LUWWox8YYykohBbHUrrxd,6
6TrNRd98WksT9Kkmx9uj6R,5
29SyMC0plk6qw8NMF7lfRL,6
5IC6hMJ8twaEYLF0gMknMb,2
3hK0tQgnfjXwaCd0oHV0u2,4
3to5UxKsozb4T6CfwHuhLJ,2
548QZtKCO7l8A6Lv3M1Huc,0
6k4Yu26JgigTt7ghkP1FDb,2
576YycSx0m7YmiN1TGteWe,3
3fB96InfRUB2DCjbrfzKUt,6
0xNDvMqlGkOLEH66Z45FCL,3
1MFGfpG1LH1hSPKvjYLYEq,2
1PgBYvG7wziTSmZdDLYIvn,2
1h4nOgOv7cMZtjpyJm083Y,0
1Xi7FC0nwseWUBlBDPLnWI,5
0SfG57HqtBNqKN9O27fo1s,5
2EZ2KXLqs9zdRVVMMz1IsH,11
3bidbhpOYeV4knp8AIu8Xn,0
18n3RlT0UNcy2yHImHy8IT,0
6FE2iI43OZnszFLuLtvvmg,0
3ZdJffjzJWFimSQyxgGIxN,5
0l4DTppOxy7NUaEcwXuOb6,4
7hZPBVT3M6UQv1eBkkTXfh,11
3hb2ScEVkGchcAQqrPLP0R,4
2EBCVPNAG46nbgs6jXPGvv,2
0I3q5fE6wg7LIfHGngUTnV,11
3DamFFqW32WihKkTVlwTYQ,4
1mKXFLRA179hdOWQBwUk9e,0
4QNpBfC0zvjKqPJcyqBy9W,6
4RCWB3V8V0dignt99LZ8vH,7
4HsXRB7o49CUNkEQyRxxOM,0
1IIb4sZvpKYLSu2JWF6cQk,14
49FYlytm3dAAraYgpoJZux,4
7ySUcLPVX7KudhnmNcgY2D,0
2ENexcMEMsYk0rVJigVD3i,2
0U10zFw4GlBacOy9VDGfGL,0
6BHShslmpVCHLvxahvRLf7,4
1b6AW6uDrtrUN0Y6GJR45j,0
0C9jZPUv4SuaXkuEQw6L40,2
0TvQLMecTE8utzoNmvXRbK,4
2F4FNcz68howQWD4zaGJSi,7
7LBohG6plAhWaHjuzi4CpY,11
3JvrhDOgAt6p7K8mDyZwRd,5
54OR1VDpfkBuOY5zZjhZAY,6
4NRQwaks9r58tTDvr4iEyv,0
6NdkIejC39Pcwg9Buw5f2B,3
5t3Vk8bRKylx4fjj7qlbib,7
42Do1T9tU04SbC9AuTvFqY,7
2djhBAlQieAiuV9xbkjn7N,5
0KyzXQhY2yzcb1FYCHkZc2,9
3E895HtTn6lB40SA0l9EkL,7
4nESnAOALHmxg8UFCCtXhO,8
0nMqu5vN44GNv8UOQxmBJK,5
0ZAdCDeysyoh5BOpuSGKy3,6
5cvbog6wen3r3bBbcwL16U,7
4VIAKU13YSnozH0aLh5S81,5
7HnkUNPrhRurdGEm9nRYFH,1
7Cu2COdH93MnuireuKNiS3,1
19uq4pCZON9cE6BzzlBUks,5
4SqWKzw0CbA05TGszDgMlc,6
2fhOljbX79loRcdl47SFye,13
7nMJz51yr8zQwk3fn051Cs,13
23c9gmiiv7RCu7twft0Mym,2
3sNVsP50132BTNlImLx70i,4
00m84SdRj2Bh8S3jL9bcsT,11
3AgCOeUsIGwCiO3mZ5NESw,6
7dzwCwvobdoKlIHr9XPZns,5
5Pi1iwX97sCrgr34QXF8kV,11
6tSkAjLNPMeo4i0m9MrDml,7
1eDS8ii1utvj0PjfQLrDb4,3
2f9LiRgs8ydXRQUW73DYM7,7
1DehtVbbTjUQjxGaXd5PnH,10
5VzTz1J8nWDAoEVYDVoY8L,5
4CDzxLnX6f8IpaFo0Na51x,2
2VBYFWgwIlJjyzidPTHQqp,14
7AkLPOwjju8taQCJCaIUts,6
3u2ftj9rfsvJHsWJ57zkCZ,5
39exKIvycQDgs4T6uXdyu0,6
2v5JTeM6hSmi5wWy7jiwrI,2
1LQMWoh2mSnEgQo2mClfiC,11
5GorZtvt7QPfGDuznlUySA,7
7js5EzsWkXjdgWEXmRlVXR,4
3FElUsv3kuM2eIWNDf9op3,2
2nOrEg4ZHuR0cFQHeV8RnI,11
3Ivq0hb32Dz0gDzcjduHkc,6
2JvzF1RMd7lE3KmFlsyZD8,11
2MRl5CedfKn1eWGRnpbSOU,1
7bBpGRaS4C1JPc1Zbznr1l,11
11p2ty4w5GpoFL4vcK0Cru,2
2nhlwA7WJYlx8wYa5NM5fH,3
67CglQMBskU7GENDI6B6Gs,11
6cLxofxCjrFpQYtifjK5Vf,6
6PRh0ilIMEP1xlUHqalnkD,11
2xo44UuPdAFzaVMSX95suy,5
2QoDAlMnML5haTXvYRS86X,0
4MJfCOcc2PpWOrUqOpvy1S,6
16g4ZLTaLb3CIPypMEod31,6
64nAYVhNQZjdqZV0GLQQaR,11
6vWEAOUSxohKxhp0K1BsxL,7
1ZB2qWsheGabSEYvBYxjKn,4
75i46NeSscgcmzcWrs0GQK,2
0RO3tjH2cfyoGHLynijFcc,1
5ngcqrs4Xq915GUqNtNNr5,6
2KRt6yYMdyKzm6nBbKL6Ze,11
0PpfPNtQOOvbMNVJijTQj0,11
19P8UiALwAlWitsfn0r23v,11
4nvj5stJvHjPMPO9knw6sO,11
45CCe4gu08OYG1I4MH8TU6,11
1ZZaZVYMURipAsSqa3sG57,2
6ZyjQTlZxDtdjYKDwcAWNk,2
0e9JDnz30moH9suCA64omJ,3
3HNX5oAJQEgfhMMvPQULp6,11
11QvWp3CsEPd0YLE6xKGyx,11
17ZIeViOmuFPfmV3vDGZjE,3
7BbJw7SeLDxB9ywy6EZjA2,4
0h7TBvbcVBYxn05P1ik1Z6,0
1dhO5lyN2Otv4qR0xWQXH7,11
5hymY2bRVvk9XabRFZF1ze,11
04MLEeAMuV9IlHEsD8vF6A,2
0QchbeWanR1gIXeNg8vA8c,2
2Q13JqwPOhGIgvuHgdk6eZ,6
2ZoxdWVXp1jytovFuul6yX,14
6uFn47ACjqYkc0jADwEdj1,11
0Qd2KYCmwGYiTF3A0opS6b,0
49roweFtwCsOFIDTzASbmZ,11
1JDvDrdoYSfhEf9ClkISnw,4
1pfgsjmxVZhoZpeDx6POKv,0
6imjJij6aCM0IbbODUzJQn,3
6kCqR0FkkD668JMTXBAGw7,5
6YapMTu34xuchs2ggp0k3Q,0
3mRlFZHUyvJbPTlkzg4LyJ,3
2HhJ0b1AwX5Vgcnf3zzx1p,3
08bNPGLD8AhKpnnERrAc6G,2
4djIFfof5TpbSGRZUpsTXq,5
6CYZKR03b1jaeAIvIArubv,3
7KrkTrZfPhgXelA3NvDMkE,5
4PINt7PCKUA9Mx3RK7uXcH,11
6W6REroYlXeee1lAGWVhWk,3
5ZJ9wxMqAhIOekYLmukc2L,2
2nJDePK69THatYkjkjQFE8,1
5LiWJsSSjZh7Y3hqml18Ki,7
5IicbyTs62eqxLNGeBjaoa,7
0IjIiR4KI1svG3fhKL2sVn,5
2M0c6RddlHFOHPKwxfqMlW,5
2eOuL8KesslTLQERQPu11D,11
0rTV5WefWd1J3OwIheTzxM,0
2IoZOYOZDrWCOLoZoYedxQ,11
7MDKvOzNgAJ3KMCtaP2UOa,11
4NVyCPbCkbmMEESIErpRXq,5
2n5gVJ9fzeX2SSWlLQuyS9,0
10I3CmmwT0BkOVhduDy53o,5
5Qy6a5KzM4XlRxsNcGYhgH,11
1j6kDJttn6wbVyMaM42Nxm,4
3HVFNvrGnS05DHUzJfOS3n,0
2nrSQK3ooS0sOSecOvh5Aq,6
25rc1PFgPvtV6GFSloyOI0,3
4gbVRS8gloEluzf0GzDOFc,2
7pYfyrMNPn3wtoCyqcTVoI,2
1XGmzt0PVuFgQYYnV2It7A,0
4llK75pXNWZz6KAho2Gp16,3
0F7FA14euOIX8KcbEturGH,0
3Kw02aAq0oXtFWIgN2UEgN,0
2QWQbZq001S7e9Pxu5rbS7,0
4tjoRdZYO1P1PqVYaWli72,6
3qZyXyjFMRX0n9aW7AujNV,2
3uA8SjMyDtwtt0jLPMQbVD,4
6YM2Wl7KAr0MExcTiYpw5D,3
3AjWddhlSnA3PO8DQYXgSD,2
7lljb2kxrENpNOZnqDj01h,2
19zsSUEuJNzNA6eqInqyF9,0
2h3jBh2kDDRSDbwzJqelFx,0
5NiTFfCUp0UrjvSJtj4rIa,5
5fNzoYEAjlwgAMsFPSYSVe,14
7dblNGnRXEBrVJunazs2U5,7
5fiH8RdAqIR6bSokyYRn2d,6
2ahnofp2LbBWDXcJbMaSTu,2
7ukwLZdHWlFZ8mrIYw8xbX,0
0UeYCHOETPfai02uskjJ3x,6
1V2MT0QZbqNUUr2fmSxSFE,11
4MHWQwkmfYm3oscaCJGpF6,2
2QfiRTz5Yc8DdShCxG1tB2,6
3u0s2L2nv0gUuDwLlVi4qH,7
79K77TnwoJtGyUnbN5xTAu,10
5dqE6Tv6bWU2XCN2qdAB2n,7
08hlaHY7ssHzr2MvBKyKvt,10
3A4FRzgve9BjfKbvVXRIFO,7
7dEfa89dZfo6CQPdsgGCF6,4
5GQAHsTo4DI71QLAXUo3DV,10
3eHtVkc0qhvwr0EWzi0gra,10
368hMk29q0OhJuRjWL44Fm,11
31JlwdeA9lGoeMppsVFUA1,11
2cTaBHm9pWHM7nFlinQ3Wg,11
0Vd2DLAHPAJWQuehQe3ANH,11
5IiK3QRXP567MXIdM007jC,2
1GbBeC25pdTcH4IeEorJ2D,0
2lH43POZa4XHxydnZizET5,2
6urLjX35oXXRYtcH1b3dCh,3
15BdWDdYxXxvGg6uWjNCsw,11
7iMnomdwtd9zq2JboiA4Cs,11
7oBW80497A8axagr4aC9U6,11
1uMMWkJbsMkecvfx96d2F7,0
7caP3UAf8ZtIMVpWfEIA4H,11
1x4UTuG7Jx2ZzWdBJbhMnW,11
3AV8QDdV039k7eb8DXiPMW,0
0WSGVcdGTgT72w651cEMIq,2
3ENtKJp7OMQ9G19WX4EGgX,5
7qHxYlsLY0P8lyhSHciFcj,2
6v4b1pOQzYbyG0MRvzjcAV,11
5D9NOCusyVe8mEY6qDqulu,11
3NGqVukEbiECo3YgZYzp36,6
5EoJuiRMwV9cQIpZpMaV5o,6
7oDd8O1qfg62YU6YWfqdlU,0
16YSuCnEjfRU3ic7Zb7fFA,2
1UHBO2hljyZzjaGeGGJrKF,2
5oEiIElXNVGkG7SsgOHiY9,2
4VmfPkEhoUPUKBKPmLsYC8,2
0ElXYsrJvTnUDyDpwVeEP3,3
4c3LniB0LVFH2WyGYkqgdK,2
63V5GaXx28BQDWGpNuUOkd,7
3wAIcORchxdSkWv6v5AkaU,7
1rmvCn0AfUx84vcbvxWYwh,0
2NkAoxQOr6MGdMB5JDTU81,1
2iXcvnD3d1gfLBum0cE5Eg,4
5Ojb9dF8VoBHUwbDfPxMlg,2
4UutBLYMby6whu2bMYh9Oa,5
3SdTKo2uVsxFblQjpScoHy,7
57iDDD9N9tTWe75x6qhStw,4
7o7E1nrHWncYY7PY94gCiX,5
5dIKF6uVJ206hj0pO0gg0I,13
0QV3swr7L8MZr72lL2izV1,4
5nekfiTN45vlxG0eNJQQye,5
1PhLYngBKbeDtdmDzCg3Pb,5
2R6UrJ8uWbSIiHWmvRQvN8,6
2dXsILW8gzkosqleHAvl0v,5
5IX4TbIR5mMHGE4wiWwKW0,1
4aYLAF6ckQ5ooGGGM7sWAa,5
2MuWTIM3b0YEAskbeeFE1i,15
5sICkBXVmaCQk5aISGR3x1,3
0nLiqZ6A27jJri2VCalIUs,1
01TnVDiet1DFTsyWKUKovl,3
1B3TX5FbmcVROMv2riOwyE,6
6vkczNPCftHsMJpjYYiXDp,4
2ZRo7axmMPeSVUvDbGkJah,3
2ooF4088y5L72c4YTEJQoB,11
1lTcdZR0FGO0RyZMpsDDdL,0
63vL5oxWrlvaJ0ayNaQnbX,2
6iaSML1PIYq936g62BDtBq,0
1Wh5LO3TWAvaeDrwp4FZgo,7
1gUIRPBiLRgYHya6zaXJeb,3
3etxMncvnemdyJlDVBuIat,14
2mGsE1qEjglIN1Ai4egOBO,2
3TVtBDDsgUTCqkV3rBouNv,11
3BgL0IcxKAd0sukooPIVhA,5
1GlLh3bGCf2Oor98a2PgXW,3
6vb8J3BY7cDSkfkReeEGFc,11
78MLMKaMyZvRUKUyVhyRi0,2
6BvtitRX5lQC87YlA6rq0n,11
1TisGU2iKuIvJUm23gAg6d,5
6qzQtWbD2XEsOQcK0zu0q8,13
4grZUob2CwLBf3GbhcrX8Z,11
3Mns4Bp3YcGlXGTuGmd0Qd,11
6XLxbvWrIe3IP0OSLrRArK,4
2YvvK0XLM6kFbmyciOEKWC,11
6zEPJJzojnfOrvfyuJiPtF,11
07miQb315ezd5obb3PPzQB,11
0PWP4LIOI5xjVkaWqES7ek,2
2swu91llDBxeb75tMETplV,6
0T6wsLOq4GmZL4HtOseM4k,5
6f1dn2ECCotPvBlRXY2TUF,2
35tWhD29yvWwB0IDRr6zsL,5
27v4tcUfyW9J8opqkrOrg1,11
5vm7y9SmcH0S1NOQanb8rQ,3
7Cq27Qc3WRyQ3ddwVslpVZ,3
1fEl5TPKRJAsuP6TqZ23hB,0
2NjeQLvFsfeKdZoA7dbfL1,2
4oMOm5WHbUTW0Jjh4dh9HQ,6
6RhVxlG26Fbai47iHUas4T,5
6w6SW8zyEcyxwSR7Wya45a,14
7EHAXZenBzmGCpccWCyg8z,6
2rMFawCg4BW65jzbwztXAV,5
0pn8eHCvZsBAF9Y9wfv4rt,11
4g8pXHvEnwBkyEbUOsAEig,11
3hLcmoGgN8BCqw58ZB6pxa,3
7iaw359G2XT14uTfV9feip,3
31G9RaSaDOI2NWcpnIp734,2
0hmQY8NW6hNQWfkvZsa1e9,6
11LcL7pZTtF29MroiCBMuI,2
20fAoPjfYltmd3K3bO7gbt,11
1x6Zk7hoTIlSOFNZnyxjZD,5
7jslhIiELQkgW9IHeYNOWE,11
0YEXqaMeTYjuvGQ0PpOTiL,11
41SlwS8hYk7GWGScB1LWpR,11
2l4zJarZ3jSihQGUzsbLdK,6
5nHofSNYy1zxXRwjLhZG0U,0
6W6I7L9RLiBCfdKsWGQ6kM,5
6VLt1YzIkisUmo7CjYIdub,6
1dCjqbaTep15ycd2PUMExv,0
2S3Xk5G4ExVfVr5HwkUMn3,7
2PouhXteejtIuvfjWvMJYH,0
7oGnZFO2jvDFJqOqNpbBEO,0
1a6B9GBEyDRkezT8FALl97,7
2GMbt84y4zGlFXhpDmQJQE,1
3atqfvHwNUtXwWhhhkVBm7,7
19gCnDoMbugHhF7eMpLpe1,7
7tXut6lcThXpCYyGlV0g4O,5
2iCn0wkzLk54h6ojLZHiFD,14
6OJEgeeuvinfBNcwf3NdC9,5
5cAHJVx34ewG3HFDjRAfci,2
3m8G3wukPrNjaWQJSzfMQD,6
5mV5toAA3zPxo0ewkWDkRp,0
32J53Q3pgfIUmpqWrPVpao,5
3eqavOrKHPLdfKZjNMtJWW,3
3lNWfDhcHRDd0Ub2WXMaWc,1
4FUJDreZuOP79nLURBi04P,3
5MV8Jf5ZmjNm0vJ4dKYpEQ,6
51LzgfKeXJehKm6MR3p2js,5
67RrhHAX92xH0PDFIU796V,3
7i2tsXVO6g3lTgskFRN4Wa,4
3ZtjIeDXEbJ5hOcPimcmbw,0
0OobldrdEL2QFJ7pYpSSRw,5
4wbKZUramd9l5y91Ledtoj,6
75v1p677tO9W1Y95H0CJol,3
3w8kmUK2O55sZYZK3nZgob,1
3mT2zjpmY93zIytDunMHGD,4
7pX1qFBtzmxpM3qRGsXnPE,0
6mdMz0aTPcP4xPz4DOsp0W,6
4kfEy7h6bWBS5OaDpccTap,2
6ZthdsKjWtiCxnxbhs74vF,11
0HCnj7pfrvshnocOJUFeit,11
4bY2oZGA5Br3pTE1Jd1IfY,2
5ygDXis42ncn6kYG14lEVG,6
2JuzzH2OF6KPqxLDafldyC,10
2Lyi3aFEDby6M5oktYSO4t,4
1AJo4d3MgZSMkspaTuP90c,1
0DcSlMdJctf7Si2A3ET5yc,2
07A9mSdOBfigSVbnqcWiGO,4
2HMyH6lnbXD38yywRYkFp1,3
1pz24zu5H9A0S1a2NKT4F0,6
1X4AE0U11uSlEg8ViyTr0C,0
5iD864yqfX6cp3tYrdDrqZ,3
40t207ZbMEIp39fCyxMxlF,6
2jiI8bNSDu7UxTtDCOqh3L,2
3mNbGPCLCxia3yvwWp2P51,7
6IFpwncCkKrXHyP0RuG9r6,14
4ppKRxity3jJd2hGoVyD4u,6
50XyYXptUmRqXoH851cgnn,2
04IGR2cI76yPj8GUoNhUv5,0
7kH8cKU5vlnpIR9uBUpP06,6
2AA1f7utyvXpmtKsEvp5lz,2
3LcWhdTrePiAEH403Vw0oH,0
3hHpCjJdBBw4KjizY8l72r,2
1OJExKEuSvIdtw9NIaszOc,7
7jwEER43W8bYYsKUdl39Aa,2
6Tw2x3wavaWsboio2Cy44I,6
1wa6QQsdSE3X2GbRljGpFk,6
069xOXmb7oa81j9ARhq88Z,11
2o8VvyPvmjhDid7zk7XNHV,2
1KzNsOkpQthVwpCJrADJEQ,11
5JQv5kFLkO8ZFu49cRLs8T,2
6b4A1mLzePAHGn3XCicLAe,11
0JMaYOYwZ8uXbzBv0eMUCr,5
4KtoztbBnU8JkP96u0B8HQ,6
6pzAouYaDfTck4dNCb3xQ4,9
0ARp9mXXpPflIwehy25kCa,7
6jlPsC7xoYtd13U9UcxbCf,11
52ztI2AthLbmFHyGE3CzSl,2
7ms3VzLTfr7fXNOqA4Mkx9,2
0n22yqkitWec0PV6tibWEO,2
3ZOwmSmQKX4vTK4N6e2GsW,0
43iloSMNjOYqR5207cnqhO,0
7weyB4Zuj9QDwQrFbveSpG,3
7LTF9fbxdEjnsdjTG8tPyQ,7
6e8m1rGIJUFswGLK3GAjl2,7
0jiW3PNiHJxOhWh9oPBJ7m,3
6r8A7kDwaRCoRlXIGh368J,7
1rlIrbWboTRGeKfHhgbJRZ,11
7jTL6K5hqWDVUH4j2thZrp,0
1Mz4SyM8h4euPiyLMiJNjL,7
594suifkodzqXMkJlkKRQd,14
6bqIEcMHVQF0NQHnOnrvng,2
25gcPSVChYnwxTSLft3UlT,7
7FpNzuVb2hV6NOt5glgyfP,1
1rpQJ5vH0wjL8EtSA7ZITQ,6
190IqlryWu91WBKeDgZqZz,7
7sljA9XJXVCbbXLK5XpDtu,7
7MWBaNbbeRuKhtbQZlfBUk,11
0ror2i7yC3O4iqS1Fmvhtb,11
0FH7yQaW5eU7Z9gqoOCcLr,3
4mOPVJGfWXH0wPFA6xeRDz,2
0Ee6IIBCCJptLBzBadj1Nl,3
3u9u4xAkzKuONeP4QD9E3q,3
01ryv8tqj6gZnGb18srxk7,5
6gSw5vz7dcafda23VqMrnl,6
0afGLa6wcYiLLXFZ48ZQpY,5
2HLtRAcBAWd4y7TfVVoIpm,5
0yb28j15yuI99JlYQbSpo2,3
2G802Kya1KGssdwrVMKJaq,11
7lxcmd6V6iFDgtw9urFsGB,2
1DlFEqhGmARazOCKYFYIf8,6
0wdJgrDo4kosgObGnvjp5m,2
7l0WDHafkQS5hZQTFcoQlG,11
4M22sJbFdDcleDjBffL1RW,5
5pHr4PgC02rm0Nlgcd5vmx,4
5AcIcc6Z4QD3b7sTaw0yLO,11
6wmtkJ9v4aEWNAQ38inzxJ,11
5XHcYoIcFY7GgV6OHUB00Q,11
4ZnZehVC0izVoLNQHbPakt,0
7IZjtnaqjZSrg2Pm0OVBop,11
27aIEWLGCJvSA36xyAgfe5,0
2MJdgSby3DtSS7bUJx2cly,2
6bolfjXj78EIQRB48C6QTc,5
77JhyZwbfGojU8eBEsArDA,5
0vxudxUod8FTiwE6dYohiH,4
2wm6DCnWcWwfsIl0LvWYZ8,5
0Ev562zA4pmUsBqjxsxxdx,0
3SEupjP7CBdIoNPrFrMozG,4
66U2Ud0RBGfQ0ZQrI2m8FC,3
2EdT0divbyKeaurz7KgPm1,2
1CPUilWsYY4I5nzXuTN8Gj,6
2xbRwcylUnX881qaqf5ZZJ,2
5RugEn59RTnWE4IM4uBaC9,3
7L59vVTpoS94JU3KEeolqt,4
1gdMKFGWrI34ZTO8k7Hfg6,1
5Xt5iEbljmwJW51LMTQ6Nx,5
0sfbunyd3a7IFoWwEt8dsk,3
1mC2UjWt25Oixtqu7C6suL,3
7ykMO4py7Nvrgf2vUHBkzr,5
6vWk151OrbHfKe4D6Z6tdV,5
4bw3ZyWA1ui0Adu285NWDl,5
3EVwNrVchN0ohZAe9j03C3,11
1AcoISuZA2tq5uFOwRA7yu,3
5GIE4sOL5Dk9gLbowUtUpT,2
0qwMoAstkTXlWE8lQJBRzY,3
2BVUOGciUUUqOPSLtHwLGp,13
6jQPolTBq89z9AHrMrmYpS,14
0zqy3ss4CwD6u4QPksS0nI,11
230wNo1dnexltKYQbsW7oD,3
6q22ySlGYH8PEcciOeN1Ki,5
4WJz3lvrnL5Ua4IC3x2qui,11
5SUlWv63JVVDFjFmXSbuLf,6
6flur5o18COKeafnjLHRiJ,2
0F1DQIjMvHp9YS0Wpv4Ngl,5
0V32J8L2rYT3FkCESIfXCb,11
1uIPtWQmmoTJ8u0EVq7I8r,2
1uDOXrIOANQXEhqbFay4Ks,6
4gVX26KwlsIh9Uh7hKIRjp,11
06ygBY7TEM6e2hGLkJyuF8,1
1iKjPM2YygFxUqjUakAI4n,4
0VUKyt3fMjws3me8rZJDua,0
5SZeJOQaDeQFT0Kkz9jfXR,4
33TGqiTPoXk8wqy7NcnxWb,3
5U3MWICGoIVVIR1N8CdCgd,0
2O4HtQxdG0JaN85SzNhaWr,5
1Ztka7fCyxUv46FW1mZH9T,3
0RFgvrhkf9FiDRLA0BhzpZ,6
3Q3e5CcXOMAVzE5EpNocsy,5
6eNEsr5VtKEBO8orbABPxN,3
7BIOVChPyUpXRUdp6yoKAM,0
3W4XWpgfpSfoS7JKkiB0j1,6
3L7bvdPP96l4Y7BQnI1Gom,0
0hwkukpHcBJfGcIUxi1tK2,6
4820SC1xnUaabzzYQTDkP2,10
4GHW4tzEf6OBIoyewdBnZX,6
7pxLyPfpvBTS09ZuP1Cqbq,5
222dTwr5XeEgAzEtsrQA0R,14
5pUriZdv6M4ZhqxcwY7EJI,3
4GgCug01dRWB6G6HCaNGtL,3
26tw0eJ5vfPPIon7Ng9BZP,11
4Im6GRj17qa7NW76OsJh1s,7
7guL3oo71w0JBYDgRsir4t,5
5KBUiiDRPsocZlY2v3EtRk,2
0UQDSP8cz6WmLJckO5jqUQ,14
3rCKiMUVa3YXsEIbWvedPX,2
7DOlaVn3sXqFMP7MIWwAqf,0
1gR8SPZg0pDh2F0Ridi3e1,2
3hm4axDodp2jFEDohQfXxV,7
1kjs5YQm8pEhNAFOyJHUeS,2
2cu5wDkTV1gWfsXjUbmd89,0
4WvApvScQ8ofzDIqgpScmb,2
20z5VnuRJkpxcokwAu9VtP,5
310Qd5lOzFStXKZB3zWCtE,11
4fvZcfoKHyE8Qcw3eAbKj9,0
3IsElc2ardSjI3qVPHsFwB,4
0hHFqUN19J0nBZeKJkhi5b,3
2fSW54bA6x2iWePU7rpCiP,4
3HPygYwlZeehBTDZXMhsrR,6
2xBfOUdiRafSWGqTj4yToU,3
2892MswwqljFCzto12m7LE,7
2JcQF1cSeyFx34F8ItVTRN,5
4gbKtqZDkNl6MrScQhfCt9,0
5G1RhMTSAzFSmTkeUbKlBF,6
79yScU3wNnv2yPF3awYqnU,7
652ChVn5bWZdUTYeqmHERG,0
0rhxoXFMKRtm1dQJfi72Yh,6
1wxYH570NtuapBwiCf7qDa,14
3EmNeLuFCW2WApxN02W9Gv,2
4592NnrqoZsMQnxnGMGQTV,2
4Hct0TVAdycZFk6zJ5yViL,3
7bDqSfQ7Sj0mA4hiswGr3t,0
4mGEzJlFP6YcuQagVs9DGA,11
1gXAB8LVnrNFVkj4kBdaSE,6
1tQsbO9e25DNPCmZhbCB26,1
4JzRE2FdTcXTqEMMyRhYKg,6
71jykSgnLILgRhjX3aan6x,2
1bHo23QdQmDTzYcjeEEa1D,11
3DXJaOI3mI10QkPhRu3r2p,0
5zsQiqQgr5Ta70y2czV280,5
0mb5L6BOpaZFkw9hnlowMt,2
3MYoAZS5vWIDqEagIMK6Ax,0
6tZlyHyiTWCUBL2OWlKIeb,0
6PfI6EeLNiNGVAVg11nv7D,6
1orfc5OLCns5OOpFFWr2qq,0
6K5GAopLZzzg0ZX8k5GWwh,6
1hJjKYqtVt47RmRR0Q1vDA,2
4Hv0A2YHe0AcDCpavLrB3L,6
1577eifmKJntIt5YRYFYhx,5
25YvGDl2zSE0pH8jrMZ6aY,7
55SMBnlZaMebqCYUkFU2dT,5
0yhfEduq1iX26v9ZiXQCGs,3
4dqkKnzOJ3fWduqKcHi374,2
7DHApOHsIFo7EyfieArYGE,1
0y1QJc3SJVPKJ1OvFmFqe6,3
5iHK8VI9XkJJdXQHCBXeM4,3
4Ssi6tKwrTHi5qvDndrZRP,1
1f4tvi37ABO60upCvtm5Cl,0
5Rhrad2d6tLTG9hBSY0M3V,13
6c2KHsQfQkcJI5xLDmQjSo,5
3vDSycAcp3rd3iL4uUfX56,2
3PnRVS7NR14WdvCTXLSFFB,7
6IczEOHGVd4jZ3QqN5cHc0,5
2OaKHGvIxoOzIYjyMsxcT8,11
1taKClbaJhl9FXdtM4hNBe,11
1CnPYaKxTVb4LWOtiGOm0m,0
0BOmhToQ03yOdpzYKMEnAg,11
0hCHNYL8ApQCGNwJrYN1FY,3
2iXdwVdzA0KrI2Q0iZNJbX,0
3QLvGx3PNgsyIjJOyIcuGh,0
0AKwYorDdgm3NtusTmPlkn,11
16NztNxaDydzxlPDQz4LKV,2
001UkMQHw4zXfFNdKpwXAF,6
6NGeKy2lLt86dxDjJAtBFk,2
5X4c1AVbFfl8u36AE5QLCI,11
42vD3VJBNhxLQ1SWmryw8C,11
0mOp9tWdCRHfYwwVaO8ezw,2
71Hr2rAhEI92BSpFYbzNN7,2
3PLyl3Ir75VkGgX0KEehqh,0
4Ba0bCBV9wjSNRcn8z5hnE,5
4M9lfUgDeLHu1fL2ZxZSlu,3
1oEnImXo4QjmRzyoZn7yze,6
57QievAWQ13DWl20Obiz8E,0
6Ur6u4Ici7NYBiuGEEkNMP,6
2MFFrpPKrGnyJuVjcfdm4w,2
0ZxY3V9miXeKIeKS3hgjCI,11
32iPykTXUNZ9oGyACGUybq,11
4ZT9FnbFu1PaBfV3itxiqT,7
06S7iIXT8ZVAcVK6l1iXvx,11
